timestamp,temperature,humidity,pressure,co2,pm25
2026-01-01T00:00:00,26.89913676929545,67.73488338390061,1011.7773682768646,438.4238047011864,27.304065233598877
2026-01-01T01:00:00,26.98712879037141,68.6749336558383,1011.4653250430057,433.8669719178207,28.935992705890232
2026-01-01T02:00:00,29.162608415834704,68.59703064053053,1013.3132730135974,443.826086129326,25.464635038992093
2026-01-01T03:00:00,29.11816346750479,66.79815361641856,1014.622161654408,448.17755189650427,26.733414356409856
2026-01-01T04:00:00,30.836344969418363,62.02383342844796,1011.3754453657109,457.5349854857333,27.310300941431358
2026-01-01T05:00:00,30.69526253429768,65.79698968993767,1012.4964268986569,463.5360673616704,22.00500392596368
2026-01-01T06:00:00,31.397775481309772,61.45273883150191,1006.7601091555623,447.71731126160597,19.75367699666736
2026-01-01T07:00:00,31.47691187529576,65.74700229898917,1009.5618505174086,464.3164827374027,22.414090312323022
2026-01-01T08:00:00,30.403730922702355,64.68921570592505,1012.2288397149218,461.47427083313613,28.236106157317312
2026-01-01T09:00:00,30.07334669605464,66.8412188387689,1012.9569840753003,440.1538439470285,24.319368811871918
2026-01-01T10:00:00,28.67102220810479,67.66183503446973,1011.4997688580053,470.52905066976655,24.48611435538284
2026-01-01T11:00:00,27.266063960478572,69.32409586255653,1014.843699962687,442.5387884176341,32.27013648766027
2026-01-01T12:00:00,27.998441484209515,67.01319186059979,1009.154082133722,423.61508142017544,31.12081733168616
2026-01-01T13:00:00,24.954148935335116,69.70374349330643,1012.5064747186841,419.74241789467294,32.087148390786886
2026-01-01T14:00:00,25.406545819068597,73.91758037854659,1013.2399355355462,410.18715849628325,29.89511589564649
2026-01-01T15:00:00,23.589466104384407,72.63297423612411,1010.8663343303726,411.4792011859292,34.24029244244558
2026-01-01T16:00:00,23.029474291406263,70.58910463963956,1008.3174274687922,395.3596214769245,27.54142759898029
2026-01-01T17:00:00,23.427329386805397,73.24512303544228,1011.9630663736726,408.98822569317093,32.343463598998525
2026-01-01T18:00:00,23.759318779417523,72.3792553739424,1012.5473866308151,392.86866835865624,34.67902001913806
2026-01-01T19:00:00,23.40302968441275,73.33145935189823,1011.9401868146376,429.2890654365794,30.296516185041472
2026-01-01T20:00:00,24.651040674846378,70.10940540533737,1010.967461981509,394.8079904318803,28.872461577580815
2026-01-01T21:00:00,25.16789759357084,71.09843091837278,1013.377767728532,383.81185959324193,33.012758461141104
2026-01-01T22:00:00,25.38909668764389,68.18887008107423,1010.7452312676392,417.47227457823703,35.031714109346886
2026-01-01T23:00:00,25.226153329994286,68.563467266532,1014.7235695007012,418.175714279304,26.937421183128638
2026-01-02T00:00:00,27.068443443102073,65.46266649224694,1012.4398908603,415.4845888363164,29.764659786005435
2026-01-02T01:00:00,28.037502756340675,71.73686072862296,1012.561681027062,452.858750012756,25.402746623166614
2026-01-02T02:00:00,28.914502459534695,67.11468934040046,1015.4914418367421,422.32900874374843,31.342761257515612
2026-01-02T03:00:00,30.242374934417334,68.4731924439424,1013.4247710361575,448.30252375091106,26.24463610908704
2026-01-02T04:00:00,29.59037581264785,66.31854487968766,1011.6166064620094,475.89384315156667,24.378882103841974
2026-01-02T05:00:00,31.087977596799853,61.591615083208666,1011.2090748433476,457.28192021831984,26.809970608324086
2026-01-02T06:00:00,32.01367118077967,63.900766702717725,1009.7655102418782,460.49420479389846,27.19848508555758
2026-01-02T07:00:00,31.207864145143063,63.23313328553608,1014.2667687951738,455.2028965880809,27.462491786739196
2026-01-02T08:00:00,31.355952883203866,65.7337823345686,1012.5730320559635,477.4841779158172,27.388459798086622
2026-01-02T09:00:00,29.621252161805735,66.12693234572147,1014.9655373368743,449.10221937230534,28.766363262561878
2026-01-02T10:00:00,29.837012008232513,64.70467317296033,1008.5468604614927,446.09307782659727,26.612210399168106
2026-01-02T11:00:00,27.609669055417513,69.25443751775083,1013.2151347539691,424.53056706837003,30.950980038510394
2026-01-02T12:00:00,26.862726528768196,65.14376823657089,1012.9059004661319,429.4574244798473,23.019506168840152
2026-01-02T13:00:00,26.33078573041764,69.51155796005065,1010.8449256321114,428.3337501588531,33.118350316805234
2026-01-02T14:00:00,24.50113335502001,70.76087337078718,1012.0055115009626,444.6921237278106,22.483399476438276
2026-01-02T15:00:00,24.658271627238335,69.2608926586469,1011.7996049023403,435.1413981869356,28.84833225600965
2026-01-02T16:00:00,25.104558977505143,68.63205688716879,1012.7010240826962,402.45919488529034,25.679687770546614
2026-01-02T17:00:00,23.1800348833598,70.49082904261395,1012.4049831679729,380.59151993008334,37.753451084268164
2026-01-02T18:00:00,22.883102163853106,74.7793292813855,1009.985775747787,408.5104284566912,45.40529890287739
2026-01-02T19:00:00,22.527486266669325,68.58741144044801,1010.9069809293267,411.52171547064455,31.18454816855879
2026-01-02T20:00:00,24.439155066477245,69.53465115003158,1008.7954984809994,403.12900725168805,34.03514658422913
2026-01-02T21:00:00,24.497536732473712,66.08809304327103,1011.9298969766237,429.10034756620183,35.16785767809146
2026-01-02T22:00:00,25.393180647149343,69.90406010787953,1009.5195886640286,407.3810855123899,29.520505505540335
2026-01-02T23:00:00,26.316962238159384,69.70679859171202,1011.0435828897317,409.7062171313548,26.083631649798757
2026-01-03T00:00:00,26.190117924018168,69.93472402631346,1007.3754377879087,426.0006636926861,31.15382014682427
2026-01-03T01:00:00,29.10068508767554,66.46205127996151,1014.0025678790282,431.6824272661899,23.945819949844697
2026-01-03T02:00:00,28.527924873093774,69.83233166532865,1013.9884422877955,448.3487751175514,42.60370761997714
2026-01-03T03:00:00,29.805788163977887,66.9960687708753,1012.615183105117,445.01504124817376,36.56193353069878
2026-01-03T04:00:00,31.518724977263734,61.5860607489479,1011.2003073554296,456.79067355503037,26.642975384431722
2026-01-03T05:00:00,29.91979035628691,61.15304454092687,1008.1872660624764,453.29480809713203,22.7943184624901
2026-01-03T06:00:00,31.24165356328016,63.067327593617755,1009.5515246481879,430.7234593090478,25.863878750522176
2026-01-03T07:00:00,31.122741076097718,66.68779447983324,1013.5815913759585,451.85955868598336,32.47849998689721
2026-01-03T08:00:00,30.368644777069168,63.98341140570852,1010.9588431133928,444.63289535814624,16.525441105994602
2026-01-03T09:00:00,29.937855361836228,66.14948689405534,1011.2754683782358,439.1115718886267,28.191856123259846
2026-01-03T10:00:00,30.201809411283385,65.51506277598325,1010.9847327855806,435.4026335709248,25.98151819060763
2026-01-03T11:00:00,27.149940280681072,67.62952639905897,1012.1223645286735,458.6066203807573,31.51456353579478
2026-01-03T12:00:00,27.723820464954915,65.9950465458376,1013.3398430864725,416.327410305401,27.844375368849796
2026-01-03T13:00:00,26.257839901883116,67.06090924636904,1015.998759610323,430.33800782544495,19.731723260880287
2026-01-03T14:00:00,25.387001920617067,68.47557482572633,1012.0027524316326,423.0891774909702,29.895033047254596
2026-01-03T15:00:00,22.74416693512958,69.08802696466917,1013.5452483171492,427.93678146108783,36.37423042191842
2026-01-03T16:00:00,24.79811615191942,65.6504338692035,1013.5389642418729,385.3538824920078,32.80970662261043
2026-01-03T17:00:00,23.31364127681916,68.6667494025906,1016.0198018941823,413.5795047862638,20.902129026007525
2026-01-03T18:00:00,23.205427682222435,69.57337803889129,1012.2225909599405,399.41766462533565,34.59534017229852
2026-01-03T19:00:00,22.139996223115222,72.52281335803066,1015.6283766811999,395.92833075513,32.00856405485434
2026-01-03T20:00:00,23.6772995335273,69.27875599542098,1013.2957872455305,409.5139682871078,25.120059177662192
2026-01-03T21:00:00,25.404984148683003,70.8592426742332,1011.665786109955,404.68223326101474,26.864019383121136
2026-01-03T22:00:00,25.861658680792388,68.617716586285,1012.9188764077295,415.28651958928475,30.898039489668932
2026-01-03T23:00:00,25.883538428501794,70.42087700215271,1011.633578180357,433.48457143785924,32.38415033890544
2026-01-04T00:00:00,26.918373139537174,66.34574700751709,1010.1197600189124,421.1111581583108,22.904072332122723
2026-01-04T01:00:00,28.641333675287918,66.59372843474887,1015.140201955145,463.8224340600247,27.112499788613153
2026-01-04T02:00:00,27.91638795835964,66.50398257023173,1011.8493031661671,424.6386918581664,25.950814689950004
2026-01-04T03:00:00,30.02928954114551,64.65771267468884,1010.4631481541743,438.57258841490994,32.807133793719835
2026-01-04T04:00:00,30.35234935892937,63.65826028348938,1011.2542032186097,463.1027595911554,22.22203002227234
2026-01-04T05:00:00,31.200996421688554,66.09497276044856,1013.4982356644019,470.9444817115865,24.464553013768356
2026-01-04T06:00:00,31.7929130035274,62.57996239755534,1011.2069202460016,469.35304607672435,27.495475290733445
2026-01-04T07:00:00,30.86517159057516,62.525035075480126,1013.1233196541866,446.5836732634279,20.471985239996435
2026-01-04T08:00:00,30.010407637037734,66.0846619701707,1007.7579357891369,455.97979293315484,27.354901857959263
2026-01-04T09:00:00,29.419258643040287,68.13844767246847,1013.2228808473856,440.4022597840819,25.416846883644236
2026-01-04T10:00:00,29.48660603282335,62.97856805490917,1011.3347551404918,434.9274416703039,24.764507577052267
2026-01-04T11:00:00,28.18306474608362,67.12712403306166,1014.2696961524389,439.2072325431471,26.129017818274292
2026-01-04T12:00:00,26.15240156470969,70.12177834194772,1013.0562930917034,447.409714538761,26.49542550555617
2026-01-04T13:00:00,25.983216447649898,68.6960414466922,1011.8247782815008,423.65420640836237,21.629071051558693
2026-01-04T14:00:00,25.577489873817957,70.44441984360958,1014.2609468017176,444.4948923979322,28.43522511598363
2026-01-04T15:00:00,24.146272651751893,70.30254900884518,1015.8843709014169,391.5476937975171,31.554856187021215
2026-01-04T16:00:00,22.50631642764834,66.43180529363495,1007.9583344170242,391.7681422368886,31.178365463227273
2026-01-04T17:00:00,22.528444405767686,71.12232915682301,1009.6729744796402,413.1832600814703,25.777784311772855
2026-01-04T18:00:00,23.922356523203614,68.47590395290254,1010.4703451240428,406.47289254482916,28.43197765034323
2026-01-04T19:00:00,24.133579756970747,70.53395077060974,1009.5843314232783,399.12783105361746,27.48262976595548
2026-01-04T20:00:00,24.043427939654116,71.13284366590113,1011.7612179539757,418.78465154542965,28.079004897417718
2026-01-04T21:00:00,24.076209251435337,70.7005534075183,1015.0563625655295,411.1399323064532,28.48719175000387
2026-01-04T22:00:00,24.267914073601396,71.55777310775181,1010.824709251506,421.6242202144148,22.884001613867422
2026-01-04T23:00:00,26.694954690760422,65.58016071141445,1010.4453152728491,436.23249749066866,20.96822955409257
2026-01-05T00:00:00,26.944381475238735,68.19300698197,1010.0028863733343,446.1151960185997,34.13021809667667
2026-01-05T01:00:00,26.65514392789362,65.3779042628881,1013.616464404986,420.83418650315525,24.609983569753577
2026-01-05T02:00:00,29.090686461833684,67.71115099515977,1011.5534948111774,443.64265103762443,24.69087402720992
2026-01-05T03:00:00,30.733080243649916,64.0229080912765,1012.679465775152,441.53801249066487,25.64132962683129
2026-01-05T04:00:00,30.34638744205778,64.99796170322357,1009.972438283579,461.2075886254674,31.55474285920954
2026-01-05T05:00:00,31.033906973601876,66.23754496861393,1013.6761357614372,465.28397502911486,27.97970848346622
2026-01-05T06:00:00,31.14858009598768,66.40915046725144,1012.1376646512056,443.3129792748206,26.98179874489973
2026-01-05T07:00:00,29.541812531078666,65.95474949762688,1012.826744672595,468.9799149729941,27.173433757927185
2026-01-05T08:00:00,31.113799489964837,64.70788537964532,1009.9530473079063,434.7140784819794,21.816582253202604
2026-01-05T09:00:00,28.87212372169343,67.76971664368378,1011.5847706286035,454.5214482098475,28.13252736990458
2026-01-05T10:00:00,29.730834681305495,67.93571783673328,1010.7093239844457,439.20820846865877,25.823688138614823
2026-01-05T11:00:00,26.900357727391423,69.4301481088886,1014.3775895763872,436.39333543227264,27.028334802426016
2026-01-05T12:00:00,27.76363352022269,62.69916860579086,1012.3549503918707,431.71940768920354,22.005989805951714
2026-01-05T13:00:00,26.93882599112148,69.9904100452118,1011.4776855046041,422.48917199181494,27.84119117745344
2026-01-05T14:00:00,24.64151606394199,67.27038729511868,1014.7598969073928,429.83600180348844,30.68193643114089
2026-01-05T15:00:00,23.405537731410558,75.03726014413822,1015.9603305311146,414.5790164983518,29.309199492336845
2026-01-05T16:00:00,22.929397326381327,72.09357940107192,1010.1739717194448,407.9388342943084,35.2200844198974
